2024-11-29T21:53:37.057895+08:00 - INFO - >>>>>>>>>>>>>>Running settings>>>>>>>>>>>>>>
2024-11-29T21:53:37.058038+08:00 - INFO - iteration: 10000
2024-11-29T21:53:37.058125+08:00 - INFO - lr: 0.0001
2024-11-29T21:53:37.058207+08:00 - INFO - dlr: 0.0001
2024-11-29T21:53:37.058270+08:00 - INFO - batch_size: 64
2024-11-29T21:53:37.058328+08:00 - INFO - print_freq: 50
2024-11-29T21:53:37.058399+08:00 - INFO - dataset: bank
2024-11-29T21:53:37.058458+08:00 - INFO - level: 2
2024-11-29T21:53:37.058514+08:00 - INFO - dataset_portion: 0.05
2024-11-29T21:53:37.058585+08:00 - INFO - train_portion: 0.7
2024-11-29T21:53:37.058640+08:00 - INFO - test_portion: 0.3
2024-11-29T21:53:37.058700+08:00 - INFO - attack: fsha
2024-11-29T21:53:37.058754+08:00 - INFO - loss_threshold: 1.7
2024-11-29T21:53:37.058809+08:00 - INFO - n_domins: 4
2024-11-29T21:53:37.058863+08:00 - INFO - pseudo_train: None
2024-11-29T21:53:37.058917+08:00 - INFO - a: 0.7
2024-11-29T21:53:37.059006+08:00 - INFO - >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>


2024-11-29T21:53:37.743100+08:00 - CRITICAL - Dataset column permutation is: 
 range(0, 20)
2024-11-29T21:53:37.747622+08:00 - CRITICAL - Creating dataset, len(samples): 30488; positive labels sum: 3859
2024-11-29T21:53:37.750081+08:00 - CRITICAL - 
[FUNCTION]: Splitting dataset by getSplittedDataset()......
2024-11-29T21:53:37.750201+08:00 - INFO - Display first (x, y) pair of dataset:
 tensor([0.5000, 0.3000, 0.5000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.6667,
        0.2500, 0.0531, 0.0000, 1.0000, 0.0000, 0.5000, 0.9375, 0.6988, 0.6025,
        0.9574, 0.8597]), tensor(0.)
2024-11-29T21:53:37.751628+08:00 - INFO - Shape of (x, y): torch.Size([20]) torch.Size([])
2024-11-29T21:53:37.754002+08:00 - CRITICAL - len(trainset): 21341
2024-11-29T21:53:37.754153+08:00 - CRITICAL - len(testset): 9147
2024-11-29T21:53:37.754244+08:00 - INFO - DataSet:bank
2024-11-29T21:53:37.754350+08:00 - INFO - Train Dataset: 21341
2024-11-29T21:53:37.754413+08:00 - INFO - Test Dataset: 9147
2024-11-29T21:53:37.754473+08:00 - INFO - Shadow Dataset:1067
2024-11-29T21:53:43.878267+08:00 - CRITICAL - Iter: 50 / 10000,  Pseudo Inverse Loss: 0.3128, Discriminator Loss: 6.0153, Pseudo Target MSELoss: 0.5481,  Dis_Pseudo_Loss: 5.5685, Dis_target_Loss.: 0.0665
2024-11-29T21:59:53.231542+08:00 - CRITICAL - Iter: 4300 / 10000,  Pseudo Inverse Loss: 0.0042, Discriminator Loss: 2.3935, Pseudo Target MSELoss: 5.5809,  Dis_Pseudo_Loss: 1.0936, Dis_target_Loss.: -0.2015
2024-11-29T21:59:57.694235+08:00 - CRITICAL - Iter: 4350 / 10000,  Pseudo Inverse Loss: 0.0042, Discriminator Loss: 1.1314, Pseudo Target MSELoss: 5.7095,  Dis_Pseudo_Loss: 0.2641, Dis_target_Loss.: -0.0620
2024-11-29T22:00:02.192067+08:00 - CRITICAL - Iter: 4400 / 10000,  Pseudo Inverse Loss: 0.0034, Discriminator Loss: 0.2680, Pseudo Target MSELoss: 4.9331,  Dis_Pseudo_Loss: -0.6150, Dis_target_Loss.: 0.0429
2024-11-29T22:00:07.051312+08:00 - CRITICAL - Iter: 4450 / 10000,  Pseudo Inverse Loss: 0.0039, Discriminator Loss: -0.9134, Pseudo Target MSELoss: 3.8902,  Dis_Pseudo_Loss: -1.2219, Dis_target_Loss.: 0.1116
2024-11-29T22:00:11.176823+08:00 - CRITICAL - Iter: 4500 / 10000,  Pseudo Inverse Loss: 0.0030, Discriminator Loss: -1.3205, Pseudo Target MSELoss: 2.9448,  Dis_Pseudo_Loss: -1.6908, Dis_target_Loss.: 0.1514
2024-11-29T22:00:15.477087+08:00 - CRITICAL - Iter: 4550 / 10000,  Pseudo Inverse Loss: 0.0034, Discriminator Loss: -1.7570, Pseudo Target MSELoss: 2.0721,  Dis_Pseudo_Loss: -1.9423, Dis_target_Loss.: 0.1376
2024-11-29T22:00:20.189634+08:00 - CRITICAL - Iter: 4600 / 10000,  Pseudo Inverse Loss: 0.0023, Discriminator Loss: -1.4687, Pseudo Target MSELoss: 1.3760,  Dis_Pseudo_Loss: -1.7249, Dis_target_Loss.: 0.1336
2024-11-29T22:00:24.611586+08:00 - CRITICAL - Iter: 4650 / 10000,  Pseudo Inverse Loss: 0.0040, Discriminator Loss: -1.2192, Pseudo Target MSELoss: 0.8817,  Dis_Pseudo_Loss: -1.4263, Dis_target_Loss.: 0.1339
2024-11-29T22:00:29.122376+08:00 - CRITICAL - Iter: 4700 / 10000,  Pseudo Inverse Loss: 0.0035, Discriminator Loss: -0.7653, Pseudo Target MSELoss: 0.6132,  Dis_Pseudo_Loss: -1.1065, Dis_target_Loss.: 0.1343
2024-11-29T22:00:33.187582+08:00 - CRITICAL - Iter: 4750 / 10000,  Pseudo Inverse Loss: 0.0022, Discriminator Loss: -0.4901, Pseudo Target MSELoss: 0.4329,  Dis_Pseudo_Loss: -0.8803, Dis_target_Loss.: 0.1626
2024-11-29T22:00:37.379404+08:00 - CRITICAL - Iter: 4800 / 10000,  Pseudo Inverse Loss: 0.0033, Discriminator Loss: -0.4265, Pseudo Target MSELoss: 0.2737,  Dis_Pseudo_Loss: -0.6760, Dis_target_Loss.: 0.1563
2024-11-29T22:00:41.608767+08:00 - CRITICAL - Iter: 4850 / 10000,  Pseudo Inverse Loss: 0.0030, Discriminator Loss: -0.2416, Pseudo Target MSELoss: 0.1788,  Dis_Pseudo_Loss: -0.4800, Dis_target_Loss.: 0.1632
2024-11-29T22:00:45.678118+08:00 - CRITICAL - Iter: 4900 / 10000,  Pseudo Inverse Loss: 0.0030, Discriminator Loss: 0.1150, Pseudo Target MSELoss: 0.1290,  Dis_Pseudo_Loss: -0.3022, Dis_target_Loss.: 0.1532
2024-11-29T22:00:49.941287+08:00 - CRITICAL - Iter: 4950 / 10000,  Pseudo Inverse Loss: 0.0028, Discriminator Loss: 0.0468, Pseudo Target MSELoss: 0.0937,  Dis_Pseudo_Loss: -0.1300, Dis_target_Loss.: 0.1662
2024-11-29T22:00:54.281818+08:00 - CRITICAL - Iter: 5000 / 10000,  Pseudo Inverse Loss: 0.0023, Discriminator Loss: 3.2527, Pseudo Target MSELoss: 0.1069,  Dis_Pseudo_Loss: 0.0357, Dis_target_Loss.: 0.1344
2024-11-29T22:00:58.657009+08:00 - CRITICAL - Iter: 5050 / 10000,  Pseudo Inverse Loss: 0.0026, Discriminator Loss: 1.3473, Pseudo Target MSELoss: 0.1374,  Dis_Pseudo_Loss: 0.3187, Dis_target_Loss.: -0.1099
2024-11-29T22:01:03.368957+08:00 - CRITICAL - Iter: 5100 / 10000,  Pseudo Inverse Loss: 0.0024, Discriminator Loss: 0.8794, Pseudo Target MSELoss: 0.2187,  Dis_Pseudo_Loss: 0.6575, Dis_target_Loss.: -0.2696
2024-11-29T22:01:07.721841+08:00 - CRITICAL - Iter: 5150 / 10000,  Pseudo Inverse Loss: 0.0026, Discriminator Loss: 0.7046, Pseudo Target MSELoss: 0.3521,  Dis_Pseudo_Loss: 0.9659, Dis_target_Loss.: -0.3264
2024-11-29T22:01:11.434467+08:00 - CRITICAL - Iter: 5200 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 0.9709, Pseudo Target MSELoss: 0.6165,  Dis_Pseudo_Loss: 1.2925, Dis_target_Loss.: -0.3577
2024-11-29T22:01:16.103818+08:00 - CRITICAL - Iter: 5250 / 10000,  Pseudo Inverse Loss: 0.0022, Discriminator Loss: 1.3793, Pseudo Target MSELoss: 1.0354,  Dis_Pseudo_Loss: 1.6360, Dis_target_Loss.: -0.3615
2024-11-29T22:01:20.030051+08:00 - CRITICAL - Iter: 5300 / 10000,  Pseudo Inverse Loss: 0.0024, Discriminator Loss: 1.7925, Pseudo Target MSELoss: 1.7102,  Dis_Pseudo_Loss: 1.9751, Dis_target_Loss.: -0.3695
2024-11-29T22:01:23.612435+08:00 - CRITICAL - Iter: 5350 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 1.9973, Pseudo Target MSELoss: 2.6072,  Dis_Pseudo_Loss: 2.1761, Dis_target_Loss.: -0.3591
2024-11-29T22:01:27.427183+08:00 - CRITICAL - Iter: 5400 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 2.1677, Pseudo Target MSELoss: 3.8870,  Dis_Pseudo_Loss: 2.3537, Dis_target_Loss.: -0.3545
2024-11-29T22:01:31.353745+08:00 - CRITICAL - Iter: 5450 / 10000,  Pseudo Inverse Loss: 0.0027, Discriminator Loss: 1.3500, Pseudo Target MSELoss: 5.1815,  Dis_Pseudo_Loss: 1.5243, Dis_target_Loss.: -0.2236
2024-11-29T22:01:35.459935+08:00 - CRITICAL - Iter: 5500 / 10000,  Pseudo Inverse Loss: 0.0018, Discriminator Loss: 0.0713, Pseudo Target MSELoss: 5.1468,  Dis_Pseudo_Loss: -0.2868, Dis_target_Loss.: -0.0337
2024-11-29T22:01:39.676201+08:00 - CRITICAL - Iter: 5550 / 10000,  Pseudo Inverse Loss: 0.0026, Discriminator Loss: -1.3283, Pseudo Target MSELoss: 4.3910,  Dis_Pseudo_Loss: -1.7447, Dis_target_Loss.: 0.1252
2024-11-29T22:01:44.144771+08:00 - CRITICAL - Iter: 5600 / 10000,  Pseudo Inverse Loss: 0.0021, Discriminator Loss: -1.8465, Pseudo Target MSELoss: 3.6556,  Dis_Pseudo_Loss: -2.2186, Dis_target_Loss.: 0.1778
2024-11-29T22:01:48.694642+08:00 - CRITICAL - Iter: 5650 / 10000,  Pseudo Inverse Loss: 0.0016, Discriminator Loss: -1.6370, Pseudo Target MSELoss: 3.0278,  Dis_Pseudo_Loss: -2.0707, Dis_target_Loss.: 0.2083
2024-11-29T22:01:53.497379+08:00 - CRITICAL - Iter: 5700 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: -1.5218, Pseudo Target MSELoss: 2.1984,  Dis_Pseudo_Loss: -1.8032, Dis_target_Loss.: 0.2375
2024-11-29T22:01:58.028745+08:00 - CRITICAL - Iter: 5750 / 10000,  Pseudo Inverse Loss: 0.0023, Discriminator Loss: -1.2515, Pseudo Target MSELoss: 1.4191,  Dis_Pseudo_Loss: -1.5321, Dis_target_Loss.: 0.2276
2024-11-29T22:02:02.674239+08:00 - CRITICAL - Iter: 5800 / 10000,  Pseudo Inverse Loss: 0.0020, Discriminator Loss: -0.9338, Pseudo Target MSELoss: 0.8101,  Dis_Pseudo_Loss: -1.2103, Dis_target_Loss.: 0.2479
2024-11-29T22:02:06.959554+08:00 - CRITICAL - Iter: 5850 / 10000,  Pseudo Inverse Loss: 0.0020, Discriminator Loss: -0.5610, Pseudo Target MSELoss: 0.4360,  Dis_Pseudo_Loss: -0.8985, Dis_target_Loss.: 0.2281
2024-11-29T22:02:11.306552+08:00 - CRITICAL - Iter: 5900 / 10000,  Pseudo Inverse Loss: 0.0022, Discriminator Loss: -0.3169, Pseudo Target MSELoss: 0.2471,  Dis_Pseudo_Loss: -0.6670, Dis_target_Loss.: 0.2443
2024-11-29T22:02:15.318331+08:00 - CRITICAL - Iter: 5950 / 10000,  Pseudo Inverse Loss: 0.0018, Discriminator Loss: -0.1873, Pseudo Target MSELoss: 0.1572,  Dis_Pseudo_Loss: -0.4392, Dis_target_Loss.: 0.2372
2024-11-29T22:02:19.504591+08:00 - CRITICAL - Iter: 6000 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 0.1194, Pseudo Target MSELoss: 0.1264,  Dis_Pseudo_Loss: -0.2479, Dis_target_Loss.: 0.2418
2024-11-29T22:02:23.864228+08:00 - CRITICAL - Iter: 6050 / 10000,  Pseudo Inverse Loss: 0.0020, Discriminator Loss: 0.3849, Pseudo Target MSELoss: 0.1227,  Dis_Pseudo_Loss: -0.0694, Dis_target_Loss.: 0.2133
2024-11-29T22:02:28.433336+08:00 - CRITICAL - Iter: 6100 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 16.2743, Pseudo Target MSELoss: 0.1142,  Dis_Pseudo_Loss: 0.2144, Dis_target_Loss.: -0.1021
2024-11-29T22:02:32.992256+08:00 - CRITICAL - Iter: 6150 / 10000,  Pseudo Inverse Loss: 0.0014, Discriminator Loss: 2.1227, Pseudo Target MSELoss: 0.1150,  Dis_Pseudo_Loss: 0.5941, Dis_target_Loss.: -0.4342
2024-11-29T22:02:37.291425+08:00 - CRITICAL - Iter: 6200 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: 0.7508, Pseudo Target MSELoss: 0.2446,  Dis_Pseudo_Loss: 0.9429, Dis_target_Loss.: -0.5339
2024-11-29T22:02:41.122157+08:00 - CRITICAL - Iter: 6250 / 10000,  Pseudo Inverse Loss: 0.0016, Discriminator Loss: 0.9267, Pseudo Target MSELoss: 0.5361,  Dis_Pseudo_Loss: 1.2687, Dis_target_Loss.: -0.5199
2024-11-29T22:02:45.561120+08:00 - CRITICAL - Iter: 6300 / 10000,  Pseudo Inverse Loss: 0.0016, Discriminator Loss: 1.1651, Pseudo Target MSELoss: 1.1273,  Dis_Pseudo_Loss: 1.6309, Dis_target_Loss.: -0.5062
2024-11-29T22:02:50.250700+08:00 - CRITICAL - Iter: 6350 / 10000,  Pseudo Inverse Loss: 0.0019, Discriminator Loss: 1.7927, Pseudo Target MSELoss: 2.1325,  Dis_Pseudo_Loss: 2.0479, Dis_target_Loss.: -0.5145
2024-11-29T22:02:54.651740+08:00 - CRITICAL - Iter: 6400 / 10000,  Pseudo Inverse Loss: 0.0028, Discriminator Loss: 2.0641, Pseudo Target MSELoss: 3.6740,  Dis_Pseudo_Loss: 2.4253, Dis_target_Loss.: -0.5145
2024-11-29T22:02:58.722658+08:00 - CRITICAL - Iter: 6450 / 10000,  Pseudo Inverse Loss: 0.0020, Discriminator Loss: 2.4855, Pseudo Target MSELoss: 6.0225,  Dis_Pseudo_Loss: 2.7555, Dis_target_Loss.: -0.4789
2024-11-29T22:03:02.752619+08:00 - CRITICAL - Iter: 6500 / 10000,  Pseudo Inverse Loss: 0.0023, Discriminator Loss: 2.5960, Pseudo Target MSELoss: 9.1028,  Dis_Pseudo_Loss: 2.8122, Dis_target_Loss.: -0.4384
2024-11-29T22:03:06.767958+08:00 - CRITICAL - Iter: 6550 / 10000,  Pseudo Inverse Loss: 0.0018, Discriminator Loss: 1.7845, Pseudo Target MSELoss: 11.7491,  Dis_Pseudo_Loss: 1.7177, Dis_target_Loss.: -0.3104
2024-11-29T22:03:11.122682+08:00 - CRITICAL - Iter: 6600 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: 0.2176, Pseudo Target MSELoss: 12.2985,  Dis_Pseudo_Loss: -0.5661, Dis_target_Loss.: -0.0423
2024-11-29T22:03:15.152735+08:00 - CRITICAL - Iter: 6650 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -1.4064, Pseudo Target MSELoss: 10.5644,  Dis_Pseudo_Loss: -2.5802, Dis_target_Loss.: 0.1799
2024-11-29T22:03:19.902912+08:00 - CRITICAL - Iter: 6700 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: -2.7737, Pseudo Target MSELoss: 6.8944,  Dis_Pseudo_Loss: -3.0897, Dis_target_Loss.: 0.2408
2024-11-29T22:03:23.634520+08:00 - CRITICAL - Iter: 6750 / 10000,  Pseudo Inverse Loss: 0.0014, Discriminator Loss: -2.4656, Pseudo Target MSELoss: 4.2292,  Dis_Pseudo_Loss: -2.7492, Dis_target_Loss.: 0.2654
2024-11-29T22:03:27.721140+08:00 - CRITICAL - Iter: 6800 / 10000,  Pseudo Inverse Loss: 0.0021, Discriminator Loss: -1.8967, Pseudo Target MSELoss: 2.5163,  Dis_Pseudo_Loss: -2.2241, Dis_target_Loss.: 0.2763
2024-11-29T22:03:31.812434+08:00 - CRITICAL - Iter: 6850 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: -1.3767, Pseudo Target MSELoss: 1.4991,  Dis_Pseudo_Loss: -1.7370, Dis_target_Loss.: 0.2473
2024-11-29T22:03:35.290468+08:00 - CRITICAL - Iter: 6900 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: -1.0812, Pseudo Target MSELoss: 0.9020,  Dis_Pseudo_Loss: -1.3497, Dis_target_Loss.: 0.2612
2024-11-29T22:03:39.441026+08:00 - CRITICAL - Iter: 6950 / 10000,  Pseudo Inverse Loss: 0.0016, Discriminator Loss: -0.6629, Pseudo Target MSELoss: 0.6078,  Dis_Pseudo_Loss: -1.0150, Dis_target_Loss.: 0.2450
2024-11-29T22:03:43.520166+08:00 - CRITICAL - Iter: 7000 / 10000,  Pseudo Inverse Loss: 0.0015, Discriminator Loss: -0.4772, Pseudo Target MSELoss: 0.3867,  Dis_Pseudo_Loss: -0.7391, Dis_target_Loss.: 0.2467
2024-11-29T22:03:47.694980+08:00 - CRITICAL - Iter: 7050 / 10000,  Pseudo Inverse Loss: 0.0015, Discriminator Loss: -0.2075, Pseudo Target MSELoss: 0.2506,  Dis_Pseudo_Loss: -0.4979, Dis_target_Loss.: 0.2459
2024-11-29T22:03:52.036295+08:00 - CRITICAL - Iter: 7100 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: 0.2841, Pseudo Target MSELoss: 0.1686,  Dis_Pseudo_Loss: -0.2938, Dis_target_Loss.: 0.2306
2024-11-29T22:03:56.428169+08:00 - CRITICAL - Iter: 7150 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: 0.2657, Pseudo Target MSELoss: 0.1154,  Dis_Pseudo_Loss: -0.1269, Dis_target_Loss.: 0.2164
2024-11-29T22:04:01.035896+08:00 - CRITICAL - Iter: 7200 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: 3.0597, Pseudo Target MSELoss: 0.1093,  Dis_Pseudo_Loss: 0.0379, Dis_target_Loss.: 0.1625
2024-11-29T22:04:05.964519+08:00 - CRITICAL - Iter: 7250 / 10000,  Pseudo Inverse Loss: 0.0017, Discriminator Loss: 4.5113, Pseudo Target MSELoss: 0.1288,  Dis_Pseudo_Loss: 0.2443, Dis_target_Loss.: -0.0681
2024-11-29T22:04:10.361331+08:00 - CRITICAL - Iter: 7300 / 10000,  Pseudo Inverse Loss: 0.0018, Discriminator Loss: 0.5848, Pseudo Target MSELoss: 0.1435,  Dis_Pseudo_Loss: 0.6078, Dis_target_Loss.: -0.3646
2024-11-29T22:04:15.134878+08:00 - CRITICAL - Iter: 7350 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: 1.0232, Pseudo Target MSELoss: 0.2608,  Dis_Pseudo_Loss: 0.9019, Dis_target_Loss.: -0.4058
2024-11-29T22:04:19.386601+08:00 - CRITICAL - Iter: 7400 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: 1.0801, Pseudo Target MSELoss: 0.5094,  Dis_Pseudo_Loss: 1.1760, Dis_target_Loss.: -0.4051
2024-11-29T22:04:23.905931+08:00 - CRITICAL - Iter: 7450 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: 1.2036, Pseudo Target MSELoss: 0.9485,  Dis_Pseudo_Loss: 1.5361, Dis_target_Loss.: -0.4200
2024-11-29T22:04:28.460379+08:00 - CRITICAL - Iter: 7500 / 10000,  Pseudo Inverse Loss: 0.0016, Discriminator Loss: 1.6825, Pseudo Target MSELoss: 1.6549,  Dis_Pseudo_Loss: 1.9088, Dis_target_Loss.: -0.4380
2024-11-29T22:04:32.593974+08:00 - CRITICAL - Iter: 7550 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.9613, Pseudo Target MSELoss: 2.6003,  Dis_Pseudo_Loss: 2.1488, Dis_target_Loss.: -0.4337
2024-11-29T22:04:37.081887+08:00 - CRITICAL - Iter: 7600 / 10000,  Pseudo Inverse Loss: 0.0013, Discriminator Loss: 2.6309, Pseudo Target MSELoss: 3.7378,  Dis_Pseudo_Loss: 2.2730, Dis_target_Loss.: -0.3783
2024-11-29T22:04:41.767023+08:00 - CRITICAL - Iter: 7650 / 10000,  Pseudo Inverse Loss: 0.0010, Discriminator Loss: 2.4866, Pseudo Target MSELoss: 5.5596,  Dis_Pseudo_Loss: 2.4603, Dis_target_Loss.: -0.3425
2024-11-29T22:04:46.356239+08:00 - CRITICAL - Iter: 7700 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 1.8744, Pseudo Target MSELoss: 7.2185,  Dis_Pseudo_Loss: 1.8142, Dis_target_Loss.: -0.2246
2024-11-29T22:04:50.763991+08:00 - CRITICAL - Iter: 7750 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: 2.3309, Pseudo Target MSELoss: 7.8426,  Dis_Pseudo_Loss: 0.2350, Dis_target_Loss.: -0.0380
2024-11-29T22:04:55.118640+08:00 - CRITICAL - Iter: 7800 / 10000,  Pseudo Inverse Loss: 0.0010, Discriminator Loss: -0.5337, Pseudo Target MSELoss: 7.1982,  Dis_Pseudo_Loss: -1.2396, Dis_target_Loss.: 0.0790
2024-11-29T22:04:59.580651+08:00 - CRITICAL - Iter: 7850 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -1.8127, Pseudo Target MSELoss: 5.4205,  Dis_Pseudo_Loss: -2.2772, Dis_target_Loss.: 0.1595
2024-11-29T22:05:04.086625+08:00 - CRITICAL - Iter: 7900 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -2.3073, Pseudo Target MSELoss: 3.8499,  Dis_Pseudo_Loss: -2.5369, Dis_target_Loss.: 0.1526
2024-11-29T22:05:08.233762+08:00 - CRITICAL - Iter: 7950 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: -2.0816, Pseudo Target MSELoss: 2.6241,  Dis_Pseudo_Loss: -2.2964, Dis_target_Loss.: 0.1280
2024-11-29T22:05:12.896966+08:00 - CRITICAL - Iter: 8000 / 10000,  Pseudo Inverse Loss: 0.0012, Discriminator Loss: -1.7043, Pseudo Target MSELoss: 1.6761,  Dis_Pseudo_Loss: -1.8667, Dis_target_Loss.: 0.1066
2024-11-29T22:05:17.706427+08:00 - CRITICAL - Iter: 8050 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -1.2667, Pseudo Target MSELoss: 1.0580,  Dis_Pseudo_Loss: -1.4884, Dis_target_Loss.: 0.1239
2024-11-29T22:05:22.055153+08:00 - CRITICAL - Iter: 8100 / 10000,  Pseudo Inverse Loss: 0.0011, Discriminator Loss: -0.9654, Pseudo Target MSELoss: 0.6862,  Dis_Pseudo_Loss: -1.1681, Dis_target_Loss.: 0.1066
2024-11-29T22:05:26.525038+08:00 - CRITICAL - Iter: 8150 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: -0.2311, Pseudo Target MSELoss: 0.4114,  Dis_Pseudo_Loss: -0.8751, Dis_target_Loss.: 0.1148
2024-11-29T22:05:31.043609+08:00 - CRITICAL - Iter: 8200 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: -0.3810, Pseudo Target MSELoss: 0.2702,  Dis_Pseudo_Loss: -0.6929, Dis_target_Loss.: 0.1248
2024-11-29T22:05:35.591480+08:00 - CRITICAL - Iter: 8250 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: -0.1843, Pseudo Target MSELoss: 0.1745,  Dis_Pseudo_Loss: -0.4808, Dis_target_Loss.: 0.1255
2024-11-29T22:05:39.871714+08:00 - CRITICAL - Iter: 8300 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: -0.1612, Pseudo Target MSELoss: 0.1175,  Dis_Pseudo_Loss: -0.3082, Dis_target_Loss.: 0.1202
2024-11-29T22:05:44.251662+08:00 - CRITICAL - Iter: 8350 / 10000,  Pseudo Inverse Loss: 0.0010, Discriminator Loss: 0.0334, Pseudo Target MSELoss: 0.1032,  Dis_Pseudo_Loss: -0.1555, Dis_target_Loss.: 0.1266
2024-11-29T22:05:49.000991+08:00 - CRITICAL - Iter: 8400 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 0.7267, Pseudo Target MSELoss: 0.0855,  Dis_Pseudo_Loss: 0.0287, Dis_target_Loss.: 0.0567
2024-11-29T22:05:53.603703+08:00 - CRITICAL - Iter: 8450 / 10000,  Pseudo Inverse Loss: 0.0014, Discriminator Loss: 1.3626, Pseudo Target MSELoss: 0.0968,  Dis_Pseudo_Loss: 0.2013, Dis_target_Loss.: -0.0565
2024-11-29T22:05:57.990843+08:00 - CRITICAL - Iter: 8500 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 1.7123, Pseudo Target MSELoss: 0.1528,  Dis_Pseudo_Loss: 0.6190, Dis_target_Loss.: -0.3689
2024-11-29T22:06:02.222740+08:00 - CRITICAL - Iter: 8550 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.0029, Pseudo Target MSELoss: 0.3187,  Dis_Pseudo_Loss: 0.9543, Dis_target_Loss.: -0.4425
2024-11-29T22:06:06.404102+08:00 - CRITICAL - Iter: 8600 / 10000,  Pseudo Inverse Loss: 0.0008, Discriminator Loss: 0.9314, Pseudo Target MSELoss: 0.7006,  Dis_Pseudo_Loss: 1.2682, Dis_target_Loss.: -0.4488
2024-11-29T22:06:10.441098+08:00 - CRITICAL - Iter: 8650 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.2903, Pseudo Target MSELoss: 1.2325,  Dis_Pseudo_Loss: 1.5693, Dis_target_Loss.: -0.4312
2024-11-29T22:06:14.798872+08:00 - CRITICAL - Iter: 8700 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 1.6514, Pseudo Target MSELoss: 2.0642,  Dis_Pseudo_Loss: 1.8832, Dis_target_Loss.: -0.4338
2024-11-29T22:06:18.553946+08:00 - CRITICAL - Iter: 8750 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.8871, Pseudo Target MSELoss: 3.4867,  Dis_Pseudo_Loss: 2.1287, Dis_target_Loss.: -0.4275
2024-11-29T22:06:22.682216+08:00 - CRITICAL - Iter: 8800 / 10000,  Pseudo Inverse Loss: 0.0009, Discriminator Loss: 1.7939, Pseudo Target MSELoss: 5.1132,  Dis_Pseudo_Loss: 2.0368, Dis_target_Loss.: -0.3898
2024-11-29T22:06:27.221981+08:00 - CRITICAL - Iter: 8850 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 1.9734, Pseudo Target MSELoss: 7.1847,  Dis_Pseudo_Loss: 1.7785, Dis_target_Loss.: -0.3411
2024-11-29T22:06:31.453760+08:00 - CRITICAL - Iter: 8900 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 1.5659, Pseudo Target MSELoss: 9.6421,  Dis_Pseudo_Loss: 1.2221, Dis_target_Loss.: -0.2376
2024-11-29T22:06:35.885371+08:00 - CRITICAL - Iter: 8950 / 10000,  Pseudo Inverse Loss: 0.0006, Discriminator Loss: 0.5081, Pseudo Target MSELoss: 11.4897,  Dis_Pseudo_Loss: 0.4022, Dis_target_Loss.: -0.1054
2024-11-29T22:06:40.218635+08:00 - CRITICAL - Iter: 9000 / 10000,  Pseudo Inverse Loss: 0.0007, Discriminator Loss: -0.4467, Pseudo Target MSELoss: 11.0623,  Dis_Pseudo_Loss: -0.6519, Dis_target_Loss.: 0.0234
